"","from_id","to_id","travel_time_p50"
"8283","E02000696","Tooting Tram & Social",23
"8284","E02000696","Kings Arms",23
"8285","E02000696","Trafalgar",21
"8286","E02000696","Nelson Arms",20
"8287","E02000696","Tooting Tram & Social",23
"8288","E02000696","Graveney & Meadow",23
"8289","E02000614","Woodies",29
"8290","E02000614","The Brave New World",25
"8291","E02000695","Tooting Tram & Social",24
"8292","E02000695","Kings Arms",26
"8293","E02000695","Railway",28
"8294","E02000695","Earl Ferrers",30
"8295","E02000695","Tooting Tram & Social",25
"8296","E02000695","Graveney & Meadow",25
"8297","E02000694","Trafalgar",12
"8298","E02000694","Nelson Arms",10
"8299","E02000694","New Wimbledon Theatre",14
"8300","E02000694","The Pod",12
"8301","E02000612","Woodies",22
"8302","E02000693","Tooting Tram & Social",16
"8303","E02000693","Trafalgar",17
"8304","E02000693","Nelson Arms",13
"8305","E02000693","New Wimbledon Theatre",28
"8306","E02000693","The Pod",26
"8307","E02000693","Tooting Tram & Social",16
"8308","E02000693","Graveney & Meadow",16
"8309","E02000613","The Duke",24
"8310","E02000613","Lamb Inn",22
"8311","E02000613","Black Lion",22
"8312","E02000613","The Brave New World",23
"8313","E02000692","New Wimbledon Theatre",17
"8314","E02000692","The Pod",22
"8315","E02000610","The Duke",9
"8316","E02000610","Lamb Inn",12
"8317","E02000610","Black Lion",12
"8318","E02000610","The Brave New World",9
"8319","E02000691","Trafalgar",27
"8320","E02000691","Nelson Arms",27
"8321","E02000691","New Wimbledon Theatre",14
"8322","E02000691","The Pod",14
"8323","E02000611","Woodies",21
"8324","E02000611","The Brave New World",24
"8325","E02000690","New Wimbledon Theatre",26
"8326","E02000699","Cavern",16
"8327","E02000699","New Wimbledon Theatre",24
"8328","E02000699","The Pod",29
"8329","E02000619","St. John's Concert Hall",16
"8330","E02000619","Fire",20
"8331","E02000619","Rumpus Room",28
"8332","E02000619","Bar 48",22
"8333","E02000619","Brown Derby",20
"8334","E02000619","The Eagle",15
"8335","E02000619","Royal Vauxhall Tavern",18
"8336","E02000619","Grosvenor",29
"8337","E02000619","The Old Dairy At Vauxhall City Farm",13
"8338","E02000619","Old Red Lion",13
"8339","E02000619","Brasserie & Wine Bar Toulouse Lautrec",12
"8340","E02000619","Hampton Court Palace",15
"8341","E02000619","Corsica Studios",16
"8342","E02000619","St John Smiths Square",16
"8343","E02000619","Ministry Of Sound",21
"8344","E02000619","Iklectik",11
"8345","E02000619","Westminster Abbey",20
"8346","E02000619","Central Hall Westminster",25
"8347","E02000619","Primo Bar",14
"8348","E02000619","Gladstone Arms",26
"8349","E02000619","The Vaults",16
"8350","E02000619","Old Vic Theatre",16
"8351","E02000619","Belushi's London Bridge",30
"8352","E02000619","Young Vic",20
"8353","E02000619","Omeara",29
"8354","E02000619","Great Suffolk Street Warehouse",25
"8355","E02000619","Menier Chocolate Factory",30
"8356","E02000619","Purcell Room",24
"8357","E02000619","Royal Festival Hall",24
"8358","E02000619","Rambert",23
"8359","E02000619","Olivier Theatre, National",25
"8360","E02000619","Bargehouse",28
"8361","E02000698","Cavern",8
"8362","E02000966","Ma Dame",25
"8363","E02000966","Lord Wargrave",27
"8364","E02000966","The Cockpit",20
"8365","E02000966","Queens Arms",17
"8366","E02000967","Mortons Club",29
"8367","E02000967","Swan",27
"8368","E02000967","Maddox Club",30
"8369","E02000967","Handel & Hendrix In London",26
"8370","E02000967","Marble Arch Theatre",18
"8371","E02000967","Loop Bar & Nightclub",26
"8372","E02000967","Spread Eagle",23
"8373","E02000967","The Social",28
"8374","E02000967","Golden Eagle",17
"8375","E02000967","Lord Wargrave",13
"8376","E02000967","King & Queen",27
"8377","E02000967","Hellenic Centre",11
"8378","E02000967","Simmons Bar",25
"8379","E02000967","Albany",20
"8380","E02000967","229 The Venue",19
"8381","E02000967","The Cockpit",10
"8382","E02000967","Camden People's Theatre",24
"8383","E02000967","Regent's Park Open Air Theatre",13
"8384","E02000964","Prince Edward",29
"8385","E02000964","The Globe",19
"8386","E02000964","Mau Mau Bar",19
"8387","E02000964","Muse Gallery",19
"8388","E02000964","Ma Dame",26
"8389","E02000964","Portobello House",21
"8390","E02000964","Paradise By Way Of Kensal Green",16
"8391","E02000964","Queens Arms",19
"8392","E02000965","Prince Edward",29
"8393","E02000965","The Globe",24
"8394","E02000965","Mau Mau Bar",24
"8395","E02000965","Muse Gallery",23
"8396","E02000965","Ma Dame",23
"8397","E02000965","Portobello House",26
"8398","E02000965","The Cockpit",29
"8399","E02000965","Paradise By Way Of Kensal Green",25
"8400","E02000965","Queens Arms",16
"8401","E02000962","Ma Dame",29
"8402","E02000962","Lord Wargrave",23
"8403","E02000962","The Cockpit",10
"8404","E02000962","Regent's Park Open Air Theatre",29
"8405","E02000962","Queens Arms",20
"8406","E02000962","Queens",29
"8407","E02000963","The Globe",26
"8408","E02000963","Mau Mau Bar",24
"8409","E02000963","Muse Gallery",24
"8410","E02000963","Portobello House",19
"8411","E02000963","Paradise By Way Of Kensal Green",7
"8412","E02000963","Queens Arms",27
"8413","E02000960","The Camden Assembly Pub",28
"8414","E02000960","The Cockpit",21
"8415","E02000960","Regent's Park Open Air Theatre",22
"8416","E02000960","Queens Arms",25
"8417","E02000960","Green Note",26
"8418","E02000960","The Dublin Castle",27
"8419","E02000960","Cecil Sharp House",22
"8420","E02000960","Made In Brasil",29
"8421","E02000960","Boho Camden",29
"8422","E02000960","Queens",17
"8423","E02000960","Lockside Lounge",28
"8424","E02000960","Dingwalls",29
"8425","E02000960","Hawley",30
"8426","E02000960","The Monarch",29
"8427","E02000960","Roundhouse",27
"8428","E02000960","Spiritual Caipirinha Bar",29
"8429","E02000960","Joe's Bar",26
"8430","E02000960","The Fiddler's Elbow",29
"8431","E02000961","The Cockpit",24
"8432","E02000961","Queens Arms",6
"8433","E02000961","Ciao Ciao",26
"8434","E02000146","Oak",19
"8435","E02000147","Partridge",28
"8436","E02000147","Jolly Woodman",27
"8437","E02000147","The Chancery",26
"8438","E02000144","Partridge",13
"8439","E02000144","Vuvu Club",17
"8440","E02000144","Railway Tavern",18
"8441","E02000144","Freelands Tavern",26
"8442","E02000144","Ripley Arts Center",28
"8443","E02000142","Partridge",21
"8444","E02000142","Oak",6
"8445","E02000142","Vuvu Club",17
"8446","E02000142","Railway Tavern",18
"8447","E02000142","Freelands Tavern",14
"8448","E02000142","Ripley Arts Center",19
"8449","E02000968","Swan",25
"8450","E02000968","Marble Arch Theatre",24
"8451","E02000968","Golden Eagle",28
"8452","E02000968","Ma Dame",23
"8453","E02000968","Lord Wargrave",13
"8454","E02000968","Hellenic Centre",22
"8455","E02000968","229 The Venue",30
"8456","E02000968","The Cockpit",4
"8457","E02000968","Regent's Park Open Air Theatre",25
"8458","E02000968","Queens Arms",26
"8459","E02000141","Goldsmiths Arms",15
"8460","E02000141","Grape & Grain",29
"8461","E02000969","Notting Hill Arts Club",23
"8462","E02000969","Swan",27
"8463","E02000969","Prince Edward",17
"8464","E02000969","The Globe",13
"8465","E02000969","Mau Mau Bar",16
"8466","E02000969","Muse Gallery",17
"8467","E02000969","Ma Dame",13
"8468","E02000969","Portobello House",20
"8469","E02000969","Paradise By Way Of Kensal Green",25
"8470","E02000969","Queens Arms",27
"8471","E02000887","Big Easy",20
"8472","E02000887","Jamboree",7
"8473","E02000887","28 West Bar",23
"8474","E02000887","Gun 27 Coldharbour",29
"8475","E02000887","Fine Line",16
"8476","E02000887","Rum & Sugar",11
"8477","E02000887","Bjs White Swan",18
"8478","E02000887","Troxy",20
"8479","E02000887","Queens Head",16
"8480","E02000887","The George Tavern",28
"8481","E02000887","Beehive",26
"8482","E02000887","Bloc",27
"8483","E02000807","Canada Water Cultural Space",11
"8484","E02000807","Printworks",13
"8485","E02000886","Big Easy",23
"8486","E02000886","Jamboree",5
"8487","E02000886","28 West Bar",22
"8488","E02000886","Fine Line",18
"8489","E02000886","Prospect Of Whitby",26
"8490","E02000886","Rum & Sugar",15
"8491","E02000886","Tobacco Dock",30
"8492","E02000886","Bjs White Swan",10
"8493","E02000886","Thomas Neale",26
"8494","E02000886","Troxy",13
"8495","E02000886","Queens Head",9
"8496","E02000886","The George Tavern",21
"8497","E02000804","Adelaide",5
"8498","E02000804","Builders Arms",12
"8499","E02000804","Teddington Arms",7
"8500","E02000804","Landmark Arts Centre",14
"8501","E02000804","The Red Lion",13
"8502","E02000804","The Prince Of Wales",29
"8503","E02000804","The Prince Albert",29
"8504","E02000885","Big Chill Bar",26
"8505","E02000885","Jamboree",28
"8506","E02000885","Prospect Of Whitby",13
"8507","E02000885","Crown River Cruises",29
"8508","E02000885","Tobacco Dock",11
"8509","E02000885","St. Magnus The Martyr",30
"8510","E02000885","Revolution",23
"8511","E02000885","Bjs White Swan",16
"8512","E02000885","Pause Bar",27
"8513","E02000885","Thomas Neale",3
"8514","E02000885","Troxy",15
"8515","E02000885","Leman Street Tavern",19
"8516","E02000885","City Zebrano",25
"8517","E02000885","Queens Head",19
"8518","E02000885","The George Tavern",5
"8519","E02000885","Balls Brothers",29
"8520","E02000885","Castle",17
"8521","E02000885","The White Hart",19
"8522","E02000885","Apples & Pears",19
"8523","E02000885","Cinnamon Kitchen",28
"8524","E02000885","Som Saa",24
"8525","E02000885","Astronomer",29
"8526","E02000885","Dirty Dicks Public House",29
"8527","E02000885","Indo",17
"8528","E02000885","93 Feet East",26
"8529","E02000885","Second Home",24
"8530","E02000885","Cafe 1001",27
"8531","E02000885","Rough Trade East",27
"8532","E02000885","Star Of Bethnal Green",26
"8533","E02000885","The Misty Moon",25
"8534","E02000885","Bethnal Green Working Men's Club",30
"8535","E02000885","Dundee Arms",28
"8536","E02000885","The Gallery Cafe",30
"8537","E02000805","Swan",17
"8538","E02000805","Adelaide",19
"8539","E02000805","British Oak",30
"8540","E02000805","Builders Arms",18
"8541","E02000805","Teddington Arms",20
"8542","E02000805","Landmark Arts Centre",14
"8543","E02000884","Big Chill Bar",12
"8544","E02000884","Bermondsey Yard Cafe",29
"8545","E02000884","Underdog Gallery",28
"8546","E02000884","Prospect Of Whitby",25
"8547","E02000884","Crown River Cruises",21
"8548","E02000884","Tobacco Dock",17
"8549","E02000884","St. Magnus The Martyr",21
"8550","E02000884","The Steelyard",28
"8551","E02000884","Revolution",13
"8552","E02000884","St. Stephen Walbrook",25
"8553","E02000884","Bjs White Swan",27
"8554","E02000884","Pause Bar",13
"8555","E02000884","Thomas Neale",12
"8556","E02000884","Troxy",24
"8557","E02000884","Revolution",17
"8558","E02000884","Leman Street Tavern",6
"8559","E02000884","City Zebrano",11
"8560","E02000884","Queens Head",29
"8561","E02000884","The George Tavern",15
"8562","E02000884","Balls Brothers",15
"8563","E02000884","Castle",3
"8564","E02000884","Tokenhouse",25
"8565","E02000884","The White Hart",5
"8566","E02000884","Apples & Pears",5
"8567","E02000884","Cinnamon Kitchen",14
"8568","E02000884","Old Bengal Bar",16
"8569","E02000884","Som Saa",10
"8570","E02000884","Astronomer",15
"8571","E02000884","Dirty Dicks Public House",15
"8572","E02000884","Indo",6
"8573","E02000884","South Place Hotel",23
"8574","E02000884","93 Feet East",13
"8575","E02000884","Barbican Centre",29
"8576","E02000884","Milton Court, Guildhall School Of Music And Drama",29
"8577","E02000884","Second Home",10
"8578","E02000884","Cafe 1001",13
"8579","E02000884","Rough Trade East",13
"8580","E02000884","The Yard",22
"8581","E02000884","Queen Of Hoxton",21
"8582","E02000884","Horse & Groom",22
"8583","E02000884","Boxpark",22
"8584","E02000884","Village Underground",20
"8585","E02000884","Shoreditch House",22
"8586","E02000884","Beach Blanket Babylon",19
"8587","E02000884","Concrete",20
"8588","E02000884","Rich Mix",18
"8589","E02000884","Owl & Pussycat",20
"8590","E02000884","The Old Blue Last",23
"8591","E02000884","Red Gallery",26
"8592","E02000884","Mcqueen",27
"8593","E02000884","The Magic Roundabout",31
"8594","E02000884","Xoyo",28
"8595","E02000884","Hoxton Pony",24
"8596","E02000884","The Yard",26
"8597","E02000884","Trapeze Bar",25
"8598","E02000884","Ace Hotel",23
"8599","E02000884","Miranda",23
"8600","E02000884","Club Aquarium",27
"8601","E02000884","Strongroom Bar And Kitchen",25
"8602","E02000884","Barrio Shoreditch",25
"8603","E02000884","Golden Bee",28
"8604","E02000884","The Lighthouse",25
"8605","E02000884","Dragon Bar",25
"8606","E02000884","Red Market",26
"8607","E02000884","Autograph Abp",25
"8608","E02000884","Bounce Shoreditch",28
"8609","E02000884","Cargo",26
"8610","E02000884","Roadtrip & The Workshop",27
"8611","E02000884","Shoreditch Town Hall",26
"8612","E02000884","The Corner Shop",26
"8613","E02000884","Trafik",27
"8614","E02000884","333 Club",27
"8615","E02000884","Star Of Bethnal Green",23
"8616","E02000884","The Misty Moon",27
"8617","E02000884","Shoreditch Platform",27
"8618","E02000884","The Old Shoreditch Station",27
"8619","E02000884","Hoxton Square Bar And Kitchen",27
"8620","E02000884","Electricity Showrooms",28
"8621","E02000884","Charlie Wright's International Bar",29
"8622","E02000884","Troy Bar",27
"8623","E02000884","Catch",26
"8624","E02000884","The Red Lion",30
"8625","E02000884","Looking Glass Cocktail Club",26
"8626","E02000884","Bethnal Green Working Men's Club",25
"8627","E02000884","Basing House",29
"8628","E02000884","Lion & Lamb",31
"8629","E02000884","Dundee Arms",30
"8630","E02000884","Folklore",30
"8631","E02000884","A Portuguese Love Affair Deli Café",28
"8632","E02000802","Adelaide",24
"8633","E02000802","Teddington Arms",25
"8634","E02000802","The Red Lion",14
"8635","E02000802","The Prince Of Wales",19
"8636","E02000802","The Prince Albert",26
"8637","E02000802","Sussex Arms",27
"8638","E02000882","Jamboree",15
"8639","E02000882","Fine Line",29
"8640","E02000882","Prospect Of Whitby",24
"8641","E02000882","Rum & Sugar",25
"8642","E02000882","Tobacco Dock",28
"8643","E02000882","Bjs White Swan",7
"8644","E02000882","Thomas Neale",21
"8645","E02000882","Troxy",9
"8646","E02000882","Queens Head",6
"8647","E02000882","The George Tavern",15
"8648","E02000882","Apples & Pears",30
"8649","E02000882","Indo",25
"8650","E02000882","The Misty Moon",28
"8651","E02000882","Dundee Arms",28
"8652","E02000882","The Gallery Cafe",27
"8653","E02000882","Crown",28
"8654","E02000800","Builders Arms",28
"8655","E02000800","Teddington Arms",26
"8656","E02000800","Landmark Arts Centre",21
"8657","E02000881","Fold",29
"8658","E02000881","Big Easy",28
"8659","E02000881","Jamboree",25
"8660","E02000881","Gun 27 Coldharbour",28
"8661","E02000881","Rum & Sugar",28
"8662","E02000881","Cody Dock",28
"8663","E02000881","Beehive",13
"8664","E02000881","Bloc",22
"8665","E02000881","The Bridge",21
"8666","E02000801","Adelaide",16
"8667","E02000801","Builders Arms",22
"8668","E02000801","Teddington Arms",16
"8669","E02000801","Landmark Arts Centre",24
"8670","E02000801","The Red Lion",8
"8671","E02000801","The Prince Of Wales",20
"8672","E02000801","The Prince Albert",20
"8673","E02000801","Sussex Arms",24
"8674","E02000801","Fox",30
"8675","E02000880","Big Chill Bar",19
"8676","E02000880","Pickle Factory",24
"8677","E02000880","Prospect Of Whitby",22
"8678","E02000880","Tobacco Dock",17
"8679","E02000880","Revolution",27
"8680","E02000880","Bjs White Swan",21
"8681","E02000880","Pause Bar",25
"8682","E02000880","Thomas Neale",8
"8683","E02000880","Troxy",18
"8684","E02000880","Revolution",28
"8685","E02000880","Leman Street Tavern",20
"8686","E02000880","City Zebrano",22
"8687","E02000880","Queens Head",21
"8688","E02000880","The George Tavern",9
"8689","E02000880","Balls Brothers",26
"8690","E02000880","Castle",15
"8691","E02000880","The White Hart",16
"8692","E02000880","Apples & Pears",14
"8693","E02000880","Cinnamon Kitchen",23
"8694","E02000880","Old Bengal Bar",25
"8695","E02000880","Som Saa",20
"8696","E02000880","Astronomer",25
"8697","E02000880","Dirty Dicks Public House",25
"8698","E02000880","Indo",9
"8699","E02000880","93 Feet East",19
"8700","E02000880","Second Home",17
"8701","E02000880","Cafe 1001",20
"8702","E02000880","Rough Trade East",20
"8703","E02000880","The Yard",29
"8704","E02000880","Queen Of Hoxton",29
"8705","E02000880","Horse & Groom",29
"8706","E02000880","Boxpark",29
"8707","E02000880","Village Underground",28
"8708","E02000880","Shoreditch House",29
"8709","E02000880","Beach Blanket Babylon",25
"8710","E02000880","Concrete",27
"8711","E02000880","Rich Mix",24
"8712","E02000880","Owl & Pussycat",26
"8713","E02000880","Ace Hotel",30
"8714","E02000880","Miranda",30
"8715","E02000880","Star Of Bethnal Green",17
"8716","E02000880","The Misty Moon",16
"8717","E02000880","Bethnal Green Working Men's Club",21
